1;100.0
2;95.23809523809523
3;96.29629629629629
4;87.41258741258741
5;82.11206896551724
6;81.13207547169812
7;79.61335676625659
8;70.69408740359897
9;71.86147186147186
10;59.66386554621849
11;62.5
12;50.0
13;54.54545454545454
14;0.0
15;50.0
