1;100.0
2;100.0
3;100.0
4;98.95104895104895
5;95.47413793103449
6;90.39451114922812
7;89.80667838312829
8;83.29048843187661
9;82.68398268398268
10;74.78991596638656
11;80.0
12;67.85714285714286
13;36.36363636363637
14;100.0
15;0.0
